Chr Gene nSNPs nSims Start Stop Test Pvalue
"2" "B3GNT7" 12 1000 231968578 231971928 3.26744505586099 0.933
"2" "BARD1" 33 1000 215301519 215382673 14.499074177985 0.939
"2" "BAZ2B" 39 1000 159883735 160181305 30.1861004829718 0.633
"2" "BBS5" 19 1e+05 170044251 170071411 78.0868445398641 0.00434
"2" "BCL11A" 34 1000 60531805 60634137 29.1172813035674 0.549
"2" "BCL2L11" 30 1000 111594961 111642493 27.8759880352807 0.454
"2" "BCS1L" 14 1000 219232622 219236410 28.0410294926896 0.131
"2" "BIN1" 44 1000 127522076 127581334 30.5156161178229 0.717
"2" "BIRC6" 26 1000 32435599 32697469 30.9536196995457 0.313
"2" "BMP10" 37 1000 68946116 68952153 23.9957739885633 0.783
"2" "BMPR2" 23 1e+05 202949294 203140719 55.2911806685427 0.04725
"2" "BOK" 21 1000 242146864 242162226 16.5422150633242 0.514
"2" "BOLA3" 16 1000 74216035 74228547 20.131992462282 0.261
"2" "BOLL" 10 1000 198299847 198359183 9.91434554188689 0.357
"2" "BRE" 69 1000 27966985 28415271 44.6187385753454 0.705
"2" "BUB1" 3 1000 111111880 111152135 2.38358406940727 0.435
"2" "BZW1" 16 1000 201384891 201396805 3.96370247672196 0.976
"2" "C1D" 17 1000 68122839 68143634 10.9141339504782 0.681
"2" "C1QL2" 25 1000 119630288 119632941 19.7996148518144 0.604
"2" "C2orf13" 19 1000 68548245 68660798 12.9458832068399 0.596
"2" "C2orf15" 9 1e+05 99124616 99134360 27.2195373696459 0.08084
"2" "C2orf16" 11 1000 27652892 27659093 19.3426140354064 0.157
"2" "C2orf18" 16 1e+05 26840645 26857603 41.0904165757885 0.05542
"2" "C2orf21" 12 1000 210344961 210369516 3.27758815501616 0.811
"2" "C2orf24" 23 1000 219744862 219749946 15.5826093899098 0.553
"2" "C2orf25" 11 1000 150134396 150152517 2.0461665552227 0.986
"2" "C2orf27" 4 1000 132196533 132241447 1.38935543502459 0.81
"2" "C2orf28" 14 1000 27288402 27293557 15.878073224266 0.277
"2" "C2orf29" 12 1000 101235776 101253210 1.28780506925148 0.991
"2" "C2orf3" 35 1000 75742801 75791830 25.6236155346316 0.588
"2" "C2orf30" 22 1e+05 53867571 53899999 60.4016931436054 0.0342
"2" "C2orf34" 70 1000 44442546 44853233 66.0408432389339 0.429
"2" "C2orf37" 26 1000 171999104 172049808 43.2130756145826 0.126
"2" "C2orf39" 27 1e+05 26478287 26533082 68.1425477261973 0.0213
"2" "C2orf40" 31 1000 106048544 106061041 16.6192519548645 0.874
"2" "C2orf42" 15 1000 70230520 70271655 12.210282648625 0.477
"2" "C2orf43" 41 1000 20748298 20886308 33.5639274722234 0.625
"2" "C2orf44" 20 1000 24105749 24123727 22.5497535831236 0.332
"2" "C2orf47" 10 1000 200528284 200537085 19.324758975063 0.137
"2" "C2orf48" 40 1000 10198959 10269307 48.4110206092106 0.266
"2" "C2orf49" 17 1000 105320444 105328416 19.2202047627717 0.326
"2" "C2orf50" 24 1000 11190629 11203601 16.9197526857207 0.697
"2" "C2orf51" 10 1000 88605283 88610217 2.9248607815446 0.875
"2" "C2orf52" 18 1000 232081380 232087294 16.0796040585292 0.478
"2" "C2orf53" 16 1000 27213218 27215836 11.408868548582 0.497
"2" "C2orf54" 18 1000 241474137 241484246 2.22797530432939 0.988
"2" "C2orf55" 29 1000 98776740 98919116 27.0453952682625 0.393
"2" "C2orf56" 20 1000 37312277 37329807 25.3120455679921 0.271
"2" "C2orf57" 14 1000 232165855 232167238 5.83406446980798 0.872
"2" "C2orf60" 11 1000 200501878 200528704 20.2813591024636 0.144
"2" "C2orf61" 32 1000 47209090 47235930 30.5979777374253 0.439
"2" "C2orf62" 23 1000 218929822 218941061 14.0281703879632 0.645
"2" "C2orf63" 22 1000 55256288 55312953 18.6735991399103 0.538
"2" "C2orf64" 15 1000 98582296 98591387 6.97444882549101 0.628
"2" "C2orf65" 15 1000 74638517 74728672 9.28684160542135 0.518
"2" "C2orf66" 15 1e+05 197378253 197383245 56.1165928207315 0.01451
"2" "C2orf67" 20 1000 210593679 210744296 20.4541154802226 0.344
"2" "C2orf68" 17 1000 85687287 85692663 12.6073265501418 0.498
"2" "C2orf69" 11 1000 200484273 200501241 20.3913450206934 0.135
"2" "C2orf7" 15 1e+05 73308641 73313864 52.6045438325988 0.02696
"2" "C2orf70" 23 1000 26638984 26655899 7.36623279128879 0.96
"2" "C2orf71" 39 1000 29138061 29150631 34.1029666560099 0.498
"2" "C2orf73" 23 1000 54411574 54442218 21.1754174294565 0.445
"2" "C2orf76" 30 1000 119776489 119840728 41.6072683688038 0.195
"2" "CAB39" 33 1000 231285908 231394031 51.3018077324338 0.132
"2" "CACNB4" 43 1e+05 152402386 152663790 74.465306913639 0.09863
"2" "CAD" 16 1000 27293761 27320158 20.690384033872 0.24
"2" "CALCRL" 15 1000 187916093 188021266 5.76243808182319 0.765
"2" "CALM2" 26 1000 47240808 47257154 22.2554738434998 0.502
"2" "CAPG" 27 1000 85475381 85491187 7.590396772309 0.965
"2" "CAPN10" 35 1000 241174817 241205795 33.4437534082206 0.455
"2" "CAPN13" 73 1e+05 30799141 30883815 150.222698046758 0.02813
"2" "CASP10" 19 1000 201755865 201802355 5.4069499698449 0.937
"2" "CASP8" 22 1000 201806410 201860679 5.20868440506052 0.967
"2" "CCDC104" 14 1000 55600243 55625720 11.3152316009128 0.484
"2" "CCDC108" 19 1000 219575819 219614489 2.86385214773959 0.982
"2" "CCDC115" 14 1000 130812285 130816392 13.155920654738 0.379
"2" "CCDC121" 15 1000 27702009 27705383 25.0934016086661 0.16
"2" "CCDC128" 23 1e+05 48521411 48596026 41.2971950114662 0.09946
"2" "CCDC138" 17 1e+05 108769650 108859279 48.0899739380233 0.05012
"2" "CCDC140" 20 1000 222871109 222878180 11.4789720071856 0.802
"2" "CCDC141" 31 1000 179408736 179457923 38.2613101929828 0.25
"2" "CCDC142" 20 1000 74554736 74563631 3.77186306833906 0.875
"2" "CCDC148" 54 1000 158736723 159021460 49.4266569001124 0.488
"2" "CCDC150" 20 1000 197212600 197305775 37.048189513734 0.112
"2" "CCDC74A" 9 1000 132001961 132007709 6.43161252480741 0.572
"2" "CCDC74B" 3 1000 130613331 130619101 0.682610933502993 0.666
"2" "CCDC75" 18 1000 37165097 37177242 14.7511738629191 0.502
"2" "CCDC85A" 59 1000 56264761 56466813 50.1999648360735 0.581
"2" "CCDC88A" 19 1000 55368481 55500467 22.3940958319562 0.307
"2" "CCDC93" 20 1e+05 118389616 118488167 38.9216333416114 0.0911
"2" "CCL20" 24 1000 228386801 228390524 23.0045705024638 0.446
"2" "CCNT2" 19 1e+05 135392862 135431054 40.6092858301927 0.08169
"2" "CCNYL1" 19 1000 208284508 208327434 22.6298665213385 0.305
"2" "CCT4" 10 1000 61948765 61969295 3.8953287896823 0.842
"2" "CCT7" 17 1e+05 73314912 73333654 56.9516728076667 0.02445
"2" "CD207" 35 1000 70910854 70916461 41.4405548671653 0.288
"2" "CD28" 16 1000 204279442 204310802 18.8490158898715 0.27
"2" "CD302" 23 1000 160333609 160362999 15.0296426577485 0.669
"2" "CD8A" 21 1000 86865238 86871638 4.05327864083891 0.96
"2" "CD8B" 16 1000 86895970 86942549 3.11099343587486 0.977
"2" "CDC42EP3" 30 1000 37724246 37752830 13.1129585287015 0.917
"2" "CDCA7" 27 1e+05 173927806 173941964 54.7598343020388 0.04792
"2" "CDK5R2" 5 1000 219532641 219535121 0.77442837788161 0.922
"2" "CDKL4" 13 1000 39259191 39310177 8.65999971747586 0.597
"2" "CEBPZ" 22 1000 37282278 37312244 32.2467411911182 0.173
"2" "CENPA" 13 1e+05 26862385 26870959 40.2927219907817 0.03662
"2" "CENPO" 18 1000 24869836 24896288 31.3854102568921 0.142
"2" "CENTG2" 95 1000 236067474 236698859 80.6762865454017 0.632
"2" "CEP68" 25 1000 65136998 65167646 12.7149716580346 0.763
"2" "CERKL" 30 1000 182109649 182229996 40.4732713126119 0.222
"2" "CFLAR" 14 1000 201689060 201737248 4.51066116115208 0.846
"2" "CGREF1" 20 1000 27176972 27195475 11.8741995250971 0.571
"2" "CHAC2" 17 1e+05 53848432 53855791 48.5593663116146 0.02414
"2" "CHCHD5" 18 1000 113058506 113063088 15.6028165476938 0.458
"2" "CHN1" 16 1000 175372337 175578361 3.1883142704037 0.966
"2" "CHPF" 16 1000 220111912 220116731 15.0567213511003 0.405
"2" "CHRNA1" 19 1000 175320568 175337446 16.903186374606 0.508
"2" "CHRND" 21 1000 233099165 233108449 6.9266894072272 0.942
"2" "CHRNG" 19 1000 233112680 233119282 6.89638699843087 0.92
"2" "CHST10" 23 1000 100374753 100400523 24.0330544422166 0.313
"2" "CIAO1" 11 1000 96295610 96303627 7.34677324160515 0.527
"2" "CIB4" 22 1000 26657576 26717715 8.80578540302975 0.942
"2" "CIR" 25 1000 174921123 174968689 40.9505570863493 0.13
"2" "CKAP2L" 22 1000 113211914 113238725 17.7456118817048 0.546
"2" "CLASP1" 31 1e+05 121811824 122123522 84.064722654511 0.04906
"2" "CLEC4F" 34 1000 70889284 70901240 41.1906699534813 0.28
"2" "CLIP4" 47 1e+05 29191821 29260178 88.84525640493 0.05406
"2" "CLK1" 16 1000 201425977 201437667 7.01388752831246 0.827
"2" "CMPK2" 24 1000 6905901 6923387 32.8612950617053 0.195
"2" "CNGA3" 19 1000 98329049 98381496 23.977468387223 0.232
"2" "CNNM3" 10 1000 96845717 96864848 1.23311539803303 0.898
"2" "CNNM4" 13 1000 96790365 96841355 0.416953393381556 0.995
"2" "CNRIP1" 30 1000 68364806 68400687 7.49050331359152 0.987
"2" "CNTNAP5" 143 1000 124499333 125389333 111.595819165604 0.748
"2" "COBLL1" 39 1000 165249503 165406174 34.7527332149862 0.502
"2" "COL3A1" 26 1000 189547343 189585717 7.02672298649603 0.985
"2" "COL4A3" 55 1000 227737524 227887751 83.0753533569089 0.106
"2" "COL4A4" 52 1000 227575670 227737519 69.7938180475663 0.19
"2" "COL5A2" 22 1000 189604885 189752850 9.91408993047302 0.871
"2" "COL6A3" 46 1000 237897393 237987589 31.4262309179647 0.754
"2" "COLEC11" 44 1000 3620511 3669922 27.5700632086979 0.812
"2" "COMMD1" 14 1000 61986306 62216709 15.3597516756927 0.335
"2" "COPS7B" 5 1e+05 232359405 232381678 13.6150925578861 0.07527
"2" "COPS8" 7 1000 237658822 237672228 1.84291130986028 0.912
"2" "COQ10B" 16 1e+05 198026475 198048096 40.1604239748659 0.07976
"2" "COX5B" 6 1000 97628952 97631089 1.63748984196592 0.814
"2" "COX7A2L" 10 1000 42431147 42441860 5.03575941085379 0.696
"2" "CPO" 19 1000 207512568 207542405 23.1531210548931 0.294
"2" "CPS1" 47 1000 211050653 211252076 60.9921082754294 0.209
"2" "CPSF3" 21 1e+05 9481318 9530678 94.2098502641144 0.01123
"2" "CREB1" 18 1e+05 208102930 208171815 35.956400929456 0.09328
"2" "CREG2" 26 1000 101331656 101370489 7.39905370553697 0.945
"2" "CRIM1" 67 1000 36436900 36631782 46.1187502029461 0.747
"2" "CRIPT" 23 1000 46697811 46705687 3.91165902811664 0.988
"2" "CRYBA2" 8 1000 219563155 219566371 0.824998505555454 0.992
"2" "CRYGA" 32 1000 208733708 208736542 22.5830941822095 0.653
"2" "CRYGB" 34 1000 208715541 208719122 19.176898288257 0.79
"2" "CRYGC" 32 1000 208701105 208702799 14.2881408359041 0.86
"2" "CRYGD" 32 1000 208694575 208697558 12.2266159598576 0.928
"2" "CTDSP1" 21 1000 218972721 218978908 16.8854407804049 0.514
"2" "CTLA4" 12 1e+05 204440753 204446928 23.0510870875368 0.09101
"2" "CTNNA2" 295 1000 79593633 80729416 196.696899569876 0.924
"2" "CUL3" 27 1000 225043112 225158358 8.10218145650317 0.931
"2" "CXCR4" 10 1000 136588388 136592195 4.52299650125109 0.772
"2" "CXCR7" 16 1000 237143118 237155733 8.43066399922633 0.767
"2" "CYBRD1" 41 1000 172087111 172122889 45.3140517201224 0.311
"2" "CYP1B1" 36 1000 38148249 38156827 50.5048458781575 0.213
"2" "CYP20A1" 5 1000 203811408 203878808 3.53183322455343 0.53
"2" "CYP26B1" 20 1000 72209874 72228471 7.83012602984872 0.902
"2" "CYP27A1" 23 1000 219354715 219388260 44.3999626197473 0.12
"2" "CYP27C1" 30 1000 127657881 127679813 16.5435862589062 0.811
"2" "CYS1" 23 1000 10116316 10137989 31.7174735308956 0.191
"2" "D2HGDH" 11 1e+05 242322702 242356904 24.3581624899146 0.04868
"2" "DAPL1" 23 1000 159360086 159380742 7.41440124082426 0.898
"2" "DARS" 2 1000 136380723 136459692 0.398340919734755 0.82
"2" "DBI" 14 1000 119840973 119846592 6.17566528767605 0.816
"2" "DCTN1" 16 1000 74441789 74461472 4.77772184245112 0.64
"2" "DDEF2" 35 1000 9264344 9463257 59.0017790769773 0.119
"2" "DDX1" 21 1000 15649220 15688676 27.2033385182411 0.276
"2" "DDX18" 17 1000 118288724 118306423 26.6378658963643 0.166
"2" "DES" 15 1000 219991342 219999705 12.044383421578 0.481
"2" "DFNB59" 13 1000 179026350 179034309 6.51232784302983 0.68
"2" "DGKD" 35 1000 233927891 234045482 14.0221613889688 0.911
"2" "DGUOK" 25 1000 74007460 74039596 31.1987306039853 0.239
"2" "DHRS9" 25 1000 169629544 169660923 19.6794061323174 0.535
"2" "DHX57" 18 1000 38878378 38956525 6.35302682142915 0.818
"2" "DIRC1" 13 1000 189306709 189363076 1.23215973736875 0.964
"2" "DIS3L2" 60 1e+05 232534536 232910152 124.405454887756 0.05844
"2" "DKFZp547H025" 38 1000 228183049 228206132 28.0517545196038 0.698
"2" "DLX1" 19 1000 172658453 172662647 10.8158126403992 0.813
"2" "DLX2" 21 1000 172672411 172675724 10.5980382837903 0.884
"2" "DNAH7" 25 1000 196310671 196641781 19.0714440310702 0.551
"2" "DNAJB2" 18 1000 219852283 219859866 30.7773847845205 0.144
"2" "DNAJB3" 77 1000 234316134 234317400 97.2832250025987 0.269
"2" "DNAJC10" 25 1000 183289243 183351500 17.2758654553025 0.451
"2" "DNAJC5G" 8 1000 27351792 27357800 10.9160386843894 0.233
"2" "DNER" 84 1000 229930588 230287530 70.7169499394728 0.641
"2" "DNHL1" 14 1000 84597089 84665489 14.096173823636 0.361
"2" "DNMT3A" 30 1e+05 25309348 25418963 76.9316695032303 0.0095
"2" "DNPEP" 14 1000 219946423 219960906 5.59473079320905 0.794
"2" "DOCK10" 49 1000 225338050 225615574 43.8645604724664 0.524
"2" "DOK1" 7 1000 74635367 74638171 4.2090301849607 0.49
"2" "DPP10" 157 1000 114916368 116318406 197.466598889324 0.198
"2" "DPP4" 19 1000 162557000 162639298 17.4922598539592 0.466
"2" "DPY30" 12 1000 32102475 32118348 16.2053214979665 0.238
"2" "DPYSL5" 20 1000 26924472 27026723 25.6814636918719 0.242
"2" "DQX1" 12 1000 74598765 74606916 3.13972743608883 0.796
"2" "DTNB" 42 1000 25453615 25750007 38.1421402910954 0.497
"2" "DTYMK" 2 1e+05 242263829 242274900 10.0390722431653 0.02222
"2" "DUSP11" 10 1000 73842836 73860730 18.6445085283453 0.164
"2" "DUSP19" 16 1000 183651731 183672967 19.5801236149762 0.292
"2" "DUSP2" 14 1000 96172634 96174906 8.31153569364647 0.567
"2" "DUSP28" 26 1000 241148143 241152104 17.845687090102 0.706
"2" "DYNC1I2" 12 1000 172252227 172313165 1.58029842052702 0.988
"2" "DYNC2LI1" 31 1000 43854685 43890653 8.42173164444717 0.976
"2" "DYSF" 77 1000 71534267 71767401 76.98538386771 0.438
"2" "DYTN" 38 1000 207224589 207291365 28.6913375207589 0.661
"2" "E2F6" 15 1e+05 11501951 11523748 33.8019055215498 0.05371
"2" "ECEL1" 20 1000 233052780 233060776 9.94023666434546 0.875
"2" "EDAR" 33 1e+05 108877358 108972260 72.0998720164436 0.03771
"2" "EEF1B2" 13 1000 206732562 206735898 9.32331787877231 0.525
"2" "EFEMP1" 25 1e+05 55946605 56004436 44.3121685333202 0.09838
"2" "EFHD1" 20 1000 233206567 233255730 13.8284167066872 0.633
"2" "EFR3B" 21 1000 25118476 25235508 25.2975174172798 0.27
"2" "EGR4" 8 1e+05 73371564 73374181 20.116658921239 0.04164
"2" "EHBP1" 27 1000 62786636 63127125 21.7836762221692 0.493
"2" "EHD3" 48 1000 31310706 31344764 52.2206997059033 0.347
"2" "EIF2AK2" 22 1000 37187202 37229907 26.3535205689211 0.291
"2" "EIF2AK3" 16 1000 88637373 88708109 4.83826971874582 0.888
"2" "EIF2B4" 13 1000 27440722 27446828 4.68081523218294 0.643
"2" "EIF4E2" 17 1000 233123600 233142164 3.36120268286796 0.977
"2" "EIF5B" 12 1e+05 99320265 99383160 25.8492247045991 0.09823
"2" "EMILIN1" 17 1000 27155009 27162769 6.77365609025694 0.643
"2" "EML4" 37 1000 42250019 42413192 24.7529444606018 0.667
"2" "EMX1" 12 1000 72998111 73015528 6.54255956624093 0.741
"2" "EN1" 21 1000 119316216 119322229 8.08751423569311 0.915
"2" "EPAS1" 45 1000 46378066 46467340 40.8150134960525 0.514
"2" "EPB41L5" 14 1000 120487138 120653165 5.5766302845635 0.818
"2" "EPC2" 17 1e+05 149119029 149261606 36.7451467296383 0.06397
"2" "EPHA4" 60 1000 221990990 222145254 78.5472891519037 0.198
"2" "ERBB4" 213 1000 211948686 213111597 281.093957118659 0.126
"2" "ERCC3" 14 1000 127731335 127768222 4.80165191117273 0.819
"2" "ERMN" 10 1000 157883370 157892392 7.29523951318796 0.551
"2" "ESPNL" 29 1000 238673689 238706667 19.4277504061406 0.712
"2" "ETAA1" 15 1000 67477945 67491037 8.13396354120798 0.707
"2" "EVX2" 26 1000 176653080 176656936 18.6168656637526 0.627
"2" "EXOC6B" 36 1000 72259951 72906685 20.7218440138987 0.657
"2" "FABP1" 38 1000 88203624 88208693 47.7886089944896 0.255
"2" "FAHD2A" 5 1000 95432174 95442606 4.61680865618836 0.397
"2" "FAHD2B" 2 1000 97113049 97124309 1.20797124252197 0.454
"2" "FAM110C" 7 1e+05 31607 36385 15.0993315163753 0.09962
"2" "FAM119A" 13 1e+05 208182083 208198218 28.5035797293236 0.08613
"2" "FAM123C" 5 1000 131229546 131242177 9.85705197803285 0.107
"2" "FAM124B" 20 1000 224951658 224974955 16.5075539562516 0.525
"2" "FAM126B" 2 1000 201552031 201644637 0.205726381182673 0.84
"2" "FAM128A" 5 1000 131958002 131966534 1.4866933548694 0.781
"2" "FAM128B" 4 1000 130656172 130664770 0.878206152353949 0.686
"2" "FAM130A2" 33 1000 166137135 166245451 35.0153057262434 0.361
"2" "FAM134A" 24 1000 219751182 219758441 15.6470567329063 0.546
"2" "FAM136A" 17 1000 70376611 70382724 12.3282084249405 0.581
"2" "FAM150B" 16 1000 269560 278308 26.5469008835754 0.156
"2" "FAM161A" 14 1000 61905486 61934782 10.101731735055 0.579
"2" "FAM168B" 16 1000 131521918 131567474 12.6700556131179 0.409
"2" "FAM171B" 22 1000 187267033 187336757 13.3811580220883 0.659
"2" "FAM176A" 52 1000 75572951 75650356 60.8466549021456 0.294
"2" "FAM49A" 41 1000 16597381 16710577 32.5489788750472 0.63
"2" "FAM82A1" 57 1000 38031109 38147784 72.9982974138446 0.229
"2" "FAM84A" 5 1000 14690306 14693898 2.85593682131542 0.619
"2" "FAM98A" 20 1000 33662232 33677866 16.3317192923659 0.5
"2" "FANCL" 26 1e+05 58239881 58322019 57.8792811361517 0.05905
"2" "FAP" 9 1000 162735445 162808291 5.33172179730459 0.677
"2" "FARP2" 26 1000 241944383 242082928 13.4615440604837 0.811
"2" "FARSB" 20 1000 223144405 223229071 10.9463817758809 0.741
"2" "FASTKD1" 21 1e+05 170094508 170138670 87.2590423199343 0.00523
"2" "FASTKD2" 24 1000 207339610 207365475 7.88843134084272 0.909
"2" "FBLN7" 22 1000 112612432 112662262 15.0299400913603 0.635
"2" "FBXO11" 23 1000 47887562 47986318 14.1338960947396 0.719
"2" "FBXO36" 17 1000 230495450 230586069 32.1297788792613 0.101
"2" "FBXO41" 14 1e+05 73335307 73351551 42.8267305890091 0.02711
"2" "FBXO48" 12 1000 68543008 68547894 8.36505069218695 0.57
"2" "FER1L5" 12 1000 96672300 96734351 6.45478525789632 0.692
"2" "FEV" 6 1000 219554052 219558623 0.774268427192795 0.971
"2" "FEZ2" 26 1000 36632904 36678836 13.1227521356611 0.797
"2" "FHL2" 45 1000 105343714 105421392 61.8688952352821 0.17
"2" "FIGLA" 34 1000 70857949 70871283 41.0292438946979 0.285
"2" "FIGN" 37 1000 164172363 164300759 54.0062852577237 0.117
"2" "FKBP1B" 21 1000 24126131 24140054 25.7492710527546 0.268
"2" "FKBP7" 12 1000 179038268 179051568 6.50668119588202 0.639
"2" "FLJ20160" 28 1000 190981325 191075286 22.8815461818894 0.524
"2" "FLJ20309" 24 1000 206566689 206659151 12.6119229672694 0.743
"2" "FLJ20628" 20 1000 28926191 28946669 28.1741162332749 0.232
"2" "FLJ30851" 19 1000 24251475 24268071 7.64526722218536 0.753
"2" "FLJ33590" 2 1000 242460558 242464155 3.48941386357043 0.199
"2" "FLJ43987" 11 1000 73864823 73897782 15.5384822299645 0.239
"2" "FLJ44048" 9 1000 186378005 186406262 5.35779581271526 0.628
"2" "FLJ46838" 17 1e+05 48610025 48612560 46.3581092766363 0.02132
"2" "FMNL2" 72 1000 152899996 153214594 33.5686976355466 0.94
"2" "FN1" 43 1000 215933423 216009036 31.6702134517435 0.648
"2" "FNDC4" 12 1000 27568253 27571590 8.04979758345635 0.524
"2" "FOSL2" 33 1000 28469282 28491020 28.8509636804989 0.494
"2" "FOXN2" 21 1000 48395298 48459938 18.2654640181189 0.458
"2" "FRZB" 26 1000 183406981 183439743 23.540398613778 0.474
"2" "FSHR" 60 1000 49043155 49235134 74.200804392798 0.258
"2" "FZD5" 9 1000 208335554 208342388 13.8591137977084 0.161
"2" "FZD7" 19 1000 202607554 202611405 16.1657262011423 0.505
"2" "G6PC2" 49 1000 169465995 169474756 41.1931415408176 0.432
"2" "GAD1" 17 1000 171381445 171425905 7.81160963431055 0.805
"2" "GAL3ST2" 12 1e+05 242364912 242392375 26.2262001328903 0.04856
"2" "GALM" 22 1000 38746742 38815031 17.5117790206022 0.534
"2" "GALNT13" 98 1000 154436671 155018735 61.2780179689575 0.877
"2" "GALNT14" 66 1000 30986836 31215075 55.771420469441 0.589
"2" "GALNT3" 17 1000 166312558 166359049 5.76184583547481 0.888
"2" "GALNT5" 16 1000 157822585 157876159 15.3778757633798 0.408
"2" "GBX2" 17 1000 236739045 236741391 31.3290282520109 0.113
"2" "GCA" 5 1000 162908895 162925875 7.32170471608282 0.217
"2" "GCC2" 12 1000 108432067 108492286 20.3793128815359 0.143
"2" "GCG" 8 1000 162707633 162717003 4.45979875127518 0.662
"2" "GCKR" 13 1000 27573209 27600054 10.2771813812042 0.462
"2" "GCS1" 18 1000 74541691 74546045 1.97033437673405 0.934
"2" "GDF7" 33 1000 20729904 20734731 20.396175997621 0.792
"2" "GEMIN6" 12 1000 38858830 38862610 4.55758319685596 0.731
"2" "GEN1" 30 1000 17798657 17830113 28.3623186143634 0.396
"2" "GFPT1" 17 1000 69405910 69467829 8.16279831931845 0.633
